Date,Rh1,Rh2,Tmax,Tmin,Rainfall
8/3/2013,84.9,87.9,29.3,20.6,8.2
8/4/2013,87.9,96.3,30.4,20.3,15
8/5/2013,79.5,94.6,31.2,21,10.2
8/6/2013,86.1,85,31.2,20.8,20.3
8/7/2013,92.7,75.4,28.6,19.4,2.2
8/8/2013,91.2,91,28.6,19.7,8.7
8/9/2013,87.8,83.5,28.2,19.2,22.2
8/10/2013,75.9,86.2,28,20.2,4.6
8/11/2013,87.7,89.3,29,20.2,0
8/12/2013,91,96.4,29,20.4,16.8
8/13/2013,92.6,92.9,29.3,20,40
8/14/2013,82.8,89.4,29.4,19.2,64.7
8/15/2013,75.2,75.6,29.2,19.8,10
8/16/2013,79.9,81.9,30,19.6,0
8/17/2013,82.9,96.3,30.2,19.8,2
8/18/2013,84.3,83.4,30.2,20.4,70.3
8/19/2013,82.8,91.2,30,19.6,4.3
8/20/2013,86,86.5,30,20,1.9
8/21/2013,87.8,77.5,30,19.5,44
8/22/2013,87.7,96.3,30,20.6,2.5
8/23/2013,89.5,77.2,29.5,19.8,5.2
8/24/2013,89.5,87.9,31.2,19.8,0.3
8/25/2013,83.2,91.4,31.2,21.2,0.3
8/26/2013,86.2,79.3,31,20.6,16.8
8/27/2013,80.6,72,30.8,20.2,26.4
8/28/2013,84.3,78.6,28,20,0.4
8/29/2013,82.9,91,28.7,20.2,2
8/30/2013,80.7,85.4,28.5,22.4,2.3
8/31/2013,91,96.4,29.3,19.2,3.1
9/1/2013,83.3,83.2,29.3,20.8,21.1
9/2/2013,91,83.2,28,21,1.4
9/3/2013,82.1,89.5,23.5,21.2,0.4
9/4/2013,87.5,80.8,25.4,19.8,3.3
9/5/2013,82.7,78.1,28.5,19.6,67.2
9/6/2013,71.2,74.9,31,19.2,0
9/7/2013,82.8,86.4,31,18.2,0
9/8/2013,91.3,94.7,30.3,18.8,0
9/9/2013,82.8,74.4,29.5,19,0
9/10/2013,80.8,79.7,29.5,18.2,10.7
9/11/2013,73,76.3,30.7,18.5,0
9/12/2013,96.3,68.7,30.7,18.2,1.3
9/13/2013,78.4,68.9,29.2,19.2,0.4
9/14/2013,74,62.1,31,19.2,0
9/15/2013,80.3,70.9,32.2,19,19.3
9/16/2013,74.6,71.2,31.5,17.2,6.2
9/17/2013,85.3,71.1,30,15.5,0
9/18/2013,73.6,68,30.5,17.4,0
9/19/2013,98.1,76.5,30.6,18.2,0
9/20/2013,75.7,95.4,30.6,19.3,0
9/21/2013,77.1,78.5,30.5,18.8,2
9/22/2013,76.8,84.5,30.5,20.4,0
9/23/2013,79.9,97.2,30.4,19.8,0
9/24/2013,75,77.8,30.4,19.8,46.7
9/25/2013,78.5,77.4,30.5,19,25
9/26/2013,79.2,77,30.2,19.2,0
9/27/2013,79.9,79.3,30,18.1,0
9/28/2013,77.5,82.4,30.5,19,0
9/29/2013,90.2,98,30.5,18.8,0
9/30/2013,94.2,80.8,29.6,17.5,33.4
10/1/2013,83.9,78.8,27.6,19,0
10/2/2013,89.6,76.7,28.3,18.6,0
10/3/2013,89.1,80.2,28.3,19.1,0.7
10/4/2013,95.1,86.9,25.2,17.5,6.2
10/5/2013,95.1,90.8,25.5,18,7.5
10/6/2013,71.6,93.2,25.5,18.4,3.3
10/7/2013,78.6,85.7,26.6,17,3.1
10/8/2013,84,76.7,28.5,17,2.5
10/9/2013,78.1,81.2,28.5,19.4,0
10/10/2013,80.4,79.4,30.3,18.5,0
10/11/2013,77.1,74.4,30.3,18,0
10/12/2013,74,66.7,30.5,17.5,0
10/13/2013,89.7,63.2,30.5,16.4,0
10/14/2013,95.8,94.9,29.5,15.6,0
10/15/2013,95.9,96.8,20.1,15.4,27.8
10/16/2013,84,94.1,19.6,15.7,42
10/17/2013,73,76.2,25,17.5,0.4
10/18/2013,90.5,89.5,28,17.7,0
10/19/2013,70.2,81.1,28,17.5,2.2
10/20/2013,80.6,79.4,27.5,16.5,0
10/21/2013,77.2,77.6,26.3,14.4,0
10/22/2013,77,78.4,26,13.1,0
10/23/2013,80.4,74.1,26.5,13.3,0
10/24/2013,88.6,72.8,26.5,12.6,0
10/25/2013,84.2,78,27,13.8,0
10/26/2013,79,77.1,27,14.9,0
10/27/2013,83.1,86.8,25.6,14.4,0
10/28/2013,89.6,79.1,25.6,14,0
10/29/2013,73,71.4,25.2,15.8,0
10/30/2013,82.1,35.9,25.2,11.4,0
10/31/2013,73.6,85.6,24,12.3,0
11/1/2013,89.3,82.4,24,13,0
11/2/2013,95.2,83.2,23,11,0
11/3/2013,79.6,69.6,23.4,10.2,0
11/4/2013,82,63.1,23.4,0.9,0
11/5/2013,88.5,75,23.3,8.8,0
11/6/2013,85.9,89.3,23,9.5,0
11/7/2013,96.3,74.3,24.2,9.3,0
11/8/2013,86.5,75.9,24.2,9,0
11/9/2013,79.6,79.5,24.2,10,0
11/10/2013,97.6,75.6,23.6,13,0
11/11/2013,71,59.6,23.5,9.8,0
11/12/2013,82,67,23.5,6.7,0
11/13/2013,80,63.7,23.4,6.2,0
11/14/2013,72.4,62.2,23,6,0
11/15/2013,83.3,69,22.5,6.4,0
11/16/2013,89.6,69.6,23,6,0
11/17/2013,81.8,75.7,23.5,6,0
11/18/2013,83.8,66.2,23.5,6,0
11/19/2013,79.6,70.6,23.5,5,0
11/20/2013,92.1,74.5,22.5,7.2,0
11/21/2013,88.2,78,21.5,7,0
11/22/2013,85.1,69,21,6.8,0
11/23/2013,94.9,82.3,21,6.2,0
11/24/2013,95,79.8,19.5,8.2,0
11/25/2013,97.3,82.6,21,8,0
11/26/2013,91,78.3,21,8,0
11/27/2013,85.4,68.6,22,7.7,0
11/28/2013,93.6,75.3,22,8,0
11/29/2013,92.4,73,22,8,0
11/30/2013,97.3,78.3,21.2,9.4,0
12/1/2013,95,80.3,21,7.4,0
12/2/2013,94.6,88.2,21,9,0
12/3/2013,92.1,75,21.6,7,0
12/4/2013,97.2,82.3,22,6.8,0
12/5/2013,86.1,77.4,20.6,6.4,0
12/6/2013,97.2,77.6,20,6.5,0
12/7/2013,95.8,77.9,21,6.9,0
12/8/2013,97.2,71.9,21,7,0
12/9/2013,97.2,77.7,20,6.5,0
12/10/2013,94.6,75.1,20.5,7,0
12/11/2013,83.7,76.5,19.5,6.5,0
12/12/2013,97.2,88.2,19.5,5.5,0
12/13/2013,97.1,78.2,19.2,7,0
12/14/2013,89.2,92.5,18,6.5,0
12/15/2013,100,73.9,17.2,7,0
12/16/2013,93.5,65.5,18,4,0
12/17/2013,91.2,65,19,2.5,0
12/18/2013,86.1,75,16,4,0
12/19/2013,91.1,83.2,15.5,6,0
12/20/2013,83.6,75.1,16.3,6,0
12/21/2013,96.5,70.7,16,5.5,0
12/22/2013,96.5,85.2,16,3,0
12/23/2013,93.5,63.2,17,1.5,0
12/24/2013,96.8,62.3,18.1,2.5,0
12/25/2013,93.1,60.9,18.5,2.5,0
12/26/2013,96.5,48,20,2,0
12/27/2013,89.9,57.8,21.4,2,0
12/28/2013,88.1,84.6,18,3.2,0
12/29/2013,96.6,62.5,18.5,4,0
12/30/2013,92.7,68.4,18.3,1.7,0
12/31/2013,83.7,64.2,18.3,0.5,0
1/1/2014,85.3,66.3,16.6,1.8,0
1/2/2014,87.1,53.9,20,2.5,0
1/3/2014,96.5,62.3,19,2,0
1/4/2014,87.9,69.7,18,1.8,0
1/5/2014,90.3,75.1,17,4.4,0
1/6/2014,96.6,58.4,18.2,4,0
1/7/2014,96.6,64.5,17,2.2,0
1/8/2014,96.5,64.5,17.5,1,0
1/9/2014,96.4,74.2,16.3,1.5,0
1/10/2014,96.5,67.7,16.5,1.5,0
1/11/2014,84.6,53.6,18.8,1.5,0
1/12/2014,90.6,67.3,17.1,4,0
1/13/2014,96.7,63.5,16.5,4.5,0
1/14/2014,100,74.4,18.2,3,0
1/15/2014,97,76.3,18.5,4,0
1/16/2014,100,66.5,18.8,4,0
1/17/2014,97.1,70.1,18.5,3,0
1/18/2014,89.1,67.1,19,5.5,0
1/19/2014,100,97.1,12.6,7.8,0
1/20/2014,92.1,59.8,18,2.5,4.2
1/21/2014,85.3,59.7,19,3.6,0
1/22/2014,89.1,71.5,20.3,3.6,0
1/23/2014,92.3,69,20.6,7.5,0
1/24/2014,94.4,63.5,19.2,10,0
1/25/2014,91,67.4,19,7,0
1/26/2014,84,46.5,19.8,4,0
1/27/2014,78.9,59.1,20.8,2.5,0
1/28/2014,74.6,61,20.8,4,0
1/29/2014,94.2,64.4,20.7,3.5,0
1/30/2014,97,63.9,20.1,5,0
1/31/2014,97,27.4,20.6,4.5,0
2/1/2014,76.5,58.2,20.5,5.1,0
2/2/2014,93.9,59.1,21,4.5,0
2/3/2014,77.4,38.8,22.5,4.5,0
2/4/2014,73.4,34.1,23.9,5,0
2/5/2014,75.4,43.4,23.5,5.3,0
2/6/2014,93.8,68,22.2,4.5,0
2/7/2014,84,59.3,21.5,4.5,0
2/8/2014,90.7,47.9,22,6,0
2/9/2014,72.9,34.1,21.5,4.5,0
2/10/2014,78.6,58.4,23.4,4,0
2/11/2014,77,26.8,22.2,3,0
2/12/2014,73.3,42.2,20.3,7.4,0
2/13/2014,87.6,54.5,20.5,2.5,0
2/14/2014,92,54.6,22,2.7,0
2/15/2014,97.2,76.2,15,8.6,3
2/16/2014,100,86.9,16.6,7.5,6.5
2/17/2014,100,83.8,11.9,5,8.5
2/18/2014,83.9,61.4,16.8,3.5,8.7
2/19/2014,97,71.3,22.4,2.5,0
2/20/2014,97.3,67,21.6,4,0
2/21/2014,94.4,61.7,22.5,6.5,0
2/22/2014,98.8,68.1,22.5,6.5,0
2/23/2014,97.2,77.4,17.4,10.5,0
2/24/2014,77.5,60,23.5,6.7,0
2/25/2014,89.5,57.7,23,6,0
2/26/2014,89.9,67,21.9,6.6,0
2/27/2014,84.9,57.9,21,8.5,0
2/28/2014,76.3,65.3,18.5,8.5,0
2014-02-29,82.7,68.4,23,8.5,0
3/1/2014,100,92.4,19,9.8,7
3/2/2014,91.8,67.2,21.1,7.5,15.6
3/3/2014,76,65.1,22.5,5.5,0
3/4/2014,70.8,68.9,23,7,0
3/5/2014,77.5,67,24.2,8.5,0
3/6/2014,82,62,24,6.2,0
3/7/2014,85,62,23.5,6.5,0
3/8/2014,84.4,57.7,24.2,6.7,0
3/9/2014,81.2,62.2,24.3,7,0
3/10/2014,74.8,62.2,24.6,9,0
3/11/2014,72.4,52.4,26,7.5,0
3/12/2014,62.2,32,26.5,7.7,0
3/13/2014,66,49.4,26.8,7.6,0
3/14/2014,69.2,56.8,27.2,8.3,0
3/15/2014,64.7,61.6,27.5,10.5,0
3/16/2014,79,56.8,28,11,0
3/17/2014,74,65.8,28.5,12.5,0
3/18/2014,74.3,60,28.5,12.3,0
3/19/2014,71.5,41.5,27,9.4,1
3/20/2014,72.2,64.3,25.4,9,0
3/21/2014,80.7,60.8,25.2,9.4,1.5
3/22/2014,84.9,87.4,23.5,9,18.5
3/23/2014,88.4,68.1,22.2,8,12
3/24/2014,77.5,67.7,22.4,11,0
3/25/2014,93,71,26.7,10,0
3/26/2014,77,50.2,27,9.5,3.1
3/27/2014,59.9,37.5,28,10.2,0
3/28/2014,54,40.5,30.2,11.5,0
3/29/2014,60.9,39.5,29.8,12,0
3/30/2014,62.2,32.7,31.5,12.5,0
3/31/2014,56.4,40.5,30.5,10.7,0
4/1/2014,52.1,43,29,10,0
4/2/2014,60.6,45.7,28.4,9.5,0
4/3/2014,79.2,80,21.4,9.8,0
4/4/2014,58.7,45.1,27.5,8.5,2.1
4/5/2014,80.4,73.3,24.7,11.6,0
4/6/2014,75.2,60.9,25.5,15,0
4/7/2014,64.8,46.1,29,13,0
4/8/2014,56.5,28.3,29.7,10.8,2.5
4/9/2014,54.6,44.8,31,11.5,0
4/10/2014,51.8,37.3,29.5,11.8,0
4/11/2014,62.6,36.6,28.2,10,0
4/12/2014,63.6,37.9,28,10.7,0
4/13/2014,62,56.9,25.4,9,0
4/14/2014,49.4,44.2,24.6,9.5,1
4/15/2014,56.3,32.8,30.3,9,0
4/16/2014,52.6,31.8,31,11.5,0
4/17/2014,50.3,41.9,31,13.6,0
4/18/2014,45.9,33.7,30,12.5,0
4/19/2014,44.8,34.4,31.2,15.5,0
4/20/2014,40,35.6,31,13.5,0
4/21/2014,49.8,35.9,32.5,11.4,0
4/22/2014,40.2,35.7,31.5,12.8,0
4/23/2014,48.2,23.5,32.6,12.5,0
4/24/2014,51.6,41,31.2,13.5,0
4/25/2014,45.8,37.5,32.5,9,0
4/26/2014,51.7,35,32.1,10.5,0
4/27/2014,56.1,52,33.5,14.5,0
4/28/2014,52.8,37.4,32.3,13.5,0.4
4/29/2014,58.6,53.1,31.7,15.4,0
4/30/2014,73.9,52.9,32,17,0
5/1/2014,93.4,75.3,30.5,17.5,0
5/2/2014,66.3,61.5,22.5,14.5,20.3
5/3/2014,77.8,67.7,28.5,14,28.2
5/4/2014,97.8,97.8,25,15.4,0.5
5/5/2014,58.4,82.6,21.5,13,42.1
5/6/2014,73.6,64,27.5,15,0.2
5/7/2014,71.7,62.4,29,15.5,0.5
5/8/2014,64.5,55.8,30.5,17.2,0
5/9/2014,53.6,40.4,31.2,18.2,0
5/10/2014,50,31.9,31.5,15.5,0
5/11/2014,63.9,33,31.7,16,0
5/12/2014,58.4,32.6,31.5,15.8,0
5/13/2014,54.1,35,32,15.8,0
5/14/2014,52.6,30,32,15.5,0
5/15/2014,51.7,39.1,31.5,15.6,0
5/16/2014,45.7,42.9,31.5,15.5,0
5/17/2014,52.2,45.8,32,15.5,0
5/18/2014,70.5,59.7,32.7,16.2,0
5/19/2014,72.1,62.1,32,19.6,0
5/20/2014,62.8,63.5,33,19.4,0
5/21/2014,41.3,34.3,33.2,18,0
5/22/2014,52.9,46.5,33,15.6,0
5/23/2014,56.6,52.2,32.8,17,0
5/24/2014,74,68.5,31.1,18.5,0
5/25/2014,91.7,65.5,31,17.5,4.5
5/26/2014,86.7,88.3,21,15.5,52.3
5/27/2014,75.4,82.6,23.5,17.1,1.7
5/28/2014,66.5,60.7,30.2,16.6,0.5
5/29/2014,69,90.5,29,17.4,0
5/30/2014,80.2,60.6,29.5,16,2.7
5/31/2014,71.4,61.6,29.8,19,0
6/1/2014,68.5,83.1,31.5,17.6,0
6/2/2014,66.6,60.9,31,16,1.5
6/3/2014,76.7,67.2,30.5,18.4,0
6/4/2014,66.1,63.9,31.5,19.5,0
6/5/2014,94.4,60.5,32,19,0
6/6/2014,90.8,73.7,31,21.2,2.7
6/7/2014,72.6,76.8,26.8,21,1.5
6/8/2014,76.3,75,31,21.5,2
6/9/2014,66,77.4,30.8,19.5,5.9
6/10/2014,70.2,67.6,32,20.5,0
6/11/2014,83.3,70.4,31.5,18.5,13.5
6/12/2014,44.2,63.4,31,20,0
6/13/2014,65.2,62.4,31.5,19,0
6/14/2014,75,96.2,31,19.5,0
6/15/2014,76.3,65.2,30,18.8,29.8
6/16/2014,91,66,32.3,20.8,0
6/17/2014,64.6,73.4,31.2,19.6,3
6/18/2014,86.1,80.4,30.5,21,0
6/19/2014,86.4,83.3,29.5,21.3,7.3
6/20/2014,89.7,84.9,29.5,21,12.8
6/21/2014,91,94.5,26.6,20.5,48.2
6/22/2014,75.8,78.5,29.5,20,12.8
6/23/2014,73.6,77.8,29.5,21,1.8
6/24/2014,69.1,63.4,31.5,21.4,0
6/25/2014,75.9,71.6,30.7,20.5,0
6/26/2014,74.6,76.3,30.5,21.5,0
6/27/2014,98.2,78.7,31,21.4,0
6/28/2014,81.6,72.4,30,20.5,23
6/29/2014,91.1,73.6,30,21,0
6/30/2014,75.4,92.8,30,21,0
7/1/2014,81.9,75.8,30,19,93.1
7/2/2014,84.7,84.6,29.2,21,0
7/3/2014,92.6,72.8,29.5,21,3.4
7/4/2014,84.9,80.7,28,21.2,1
7/5/2014,83,78.9,28.7,21.6,1.5
7/6/2014,67.5,76.9,29,21.5,1.5
7/7/2014,76.6,71.5,29.4,20.6,0
7/8/2014,88,82.3,30.4,21.5,0.2
7/9/2014,80.6,91.4,31.5,21,38.1
7/10/2014,98.1,85.5,30.5,21.2,0.4
7/11/2014,80.4,79.3,29.5,20.5,19.6
7/12/2014,83.2,88.5,31.1,22,3.6
7/13/2014,86.9,74.2,30.5,20.4,60
7/14/2014,84,96.4,29.8,21.3,0.5
7/15/2014,89.5,89.8,27.5,21,44.5
7/16/2014,87.8,77.9,29.2,21,9.9
7/17/2014,84.9,84.9,29,20.5,14.1
7/18/2014,73.1,81,30.5,21.5,0
7/19/2014,85.2,73.6,30.5,20.5,2.5
7/20/2014,98.2,86.8,29.5,21.4,14.6
7/21/2014,71.7,84.4,31.5,20.2,16.4
7/22/2014,87.8,93.1,30.2,21.5,4.3
7/23/2014,94.5,86.6,27.5,21,15.8
7/24/2014,89.4,91.2,24.4,20.5,28
7/25/2014,87.6,84.7,27.2,20,39.2
7/26/2014,87.9,87.8,30,20,15.4
7/27/2014,70,78.1,30.5,20.5,0.6
7/28/2014,72.4,93,31.2,20.6,0
7/29/2014,87.7,84.9,30.5,21,12.4
7/30/2014,88.5,80.9,29.8,20.5,19
7/31/2014,88,91.1,30.4,21.5,2.3
8/1/2014,90.4,71.8,30.5,21,8.2
8/2/2014,89.6,83.6,30.5,22,2.1
8/3/2014,83,94.6,27.8,21.5,9.5
8/4/2014,80.5,89.8,29.9,20.6,8.8
8/5/2014,81.6,76.4,31.2,22,9.5
8/6/2014,71.6,80.4,30.4,20.2,0
8/7/2014,77.8,83.6,30.5,21,0.3
8/8/2014,79.3,86.4,31,21,26
8/9/2014,96.4,83.5,30.6,21,3
8/10/2014,84.8,89.8,29,21,5.2
8/11/2014,84.8,83.6,30,21.5,1.6
8/12/2014,96.4,80.7,30,20.4,7
8/13/2014,94.5,98.2,28.5,21.6,14.3
8/14/2014,96.2,96.3,22.5,21.2,15.2
8/15/2014,75.3,84.2,24.5,19.4,30
8/16/2014,86,84.9,30,19.4,6.6
8/17/2014,79.5,91.1,30.5,20,0
8/18/2014,88.1,83.3,30.5,21.5,1.6
8/19/2014,89.3,84.9,28.3,21.5,1.2
8/20/2014,87.6,94.5,28,21,2
8/21/2014,83.1,84.8,28.7,20.2,1.2
8/22/2014,86.3,80.6,30.2,20.5,2.2
8/23/2014,84.6,94.5,29.5,20.5,12.4
8/24/2014,96.3,81.9,30,20.4,40
8/25/2014,96.3,84.9,28,21,3.6
8/26/2014,91,82.4,29.5,19.9,3.5
8/27/2014,92.6,83.7,29.5,19.5,11.3
8/28/2014,81.1,82.1,29,19.4,42
8/29/2014,85.7,83.3,30.2,20,1.2
8/30/2014,98.2,82.8,30.5,19,5
8/31/2014,87.6,96.2,30,19.5,20
9/1/2014,79.4,83.2,29.8,21,14
9/2/2014,76.9,76,31,19,0
9/3/2014,71,66.8,30.8,19.4,0
9/4/2014,73.5,79.7,30.2,19.4,0
9/5/2014,75.3,76.4,30.5,20.2,0
9/6/2014,77.2,79.8,30.8,20.8,0.5
9/7/2014,91.4,85.2,30,20,14.8
9/8/2014,93.5,87.6,30.2,20.4,0.5
9/9/2014,82,81.2,28.8,20,35.8
9/10/2014,90.8,84.4,27.5,19.4,10.1
9/11/2014,76.7,89,28.5,19.2,26
9/12/2014,93.5,89.3,29,19.2,0
9/13/2014,92.6,76.8,25.5,19.8,19.7
9/14/2014,84,87.6,23.4,19.4,12.8
9/15/2014,82.8,86,25.5,19,1.1
9/16/2014,79.8,84.7,28.8,19.7,0
9/17/2014,78.7,69.7,30.5,19.4,0.2
9/18/2014,86,75.3,31.8,19.2,0
9/19/2014,87.5,94.4,30.5,19,70.5
9/20/2014,80.2,94.4,28,19.6,13
9/21/2014,98.1,94.4,27,19,44.5
9/22/2014,84.2,85,25.3,19.4,6.8
9/23/2014,84.1,87.6,26.2,18,2.5
9/24/2014,87.2,80.6,27.5,19.2,2.1
9/25/2014,80.6,82,25.5,19,0
9/26/2014,81.8,73.2,28,18,0
9/27/2014,83.4,82.8,28.6,16,0
9/28/2014,80.2,77.4,28.5,17,0
9/29/2014,80.5,82.2,27,17.4,2.5
9/30/2014,76.2,80.7,27,15,2
10/1/2014,80.6,67.8,28.5,14,0
10/2/2014,80.8,60.1,28.5,15,0
10/3/2014,81.8,72.1,28,15.5,0
10/4/2014,77.4,74.3,28.5,15.8,0
10/5/2014,90.5,75.4,29.5,16.3,0
10/6/2014,87.6,88.9,29,17.6,0
10/7/2014,81.3,82,29.6,15.5,8.2
10/8/2014,76.6,78.9,28.3,15.5,2.4
10/9/2014,80.1,70,28.5,15.2,0
10/10/2014,76.3,82.7,28.2,15.5,0
10/11/2014,84.5,76.8,28.2,16.4,0
10/12/2014,88,75.2,28,15,0
10/13/2014,95.7,95.8,28,14.6,0
10/14/2014,97.7,95.6,17,15.4,12.6
10/15/2014,74.9,89,26.8,13.2,62.7
10/16/2014,70.5,76.5,27,16.2,0.5
10/17/2014,73.5,83.1,26.5,10.5,0
10/18/2014,79.6,76.6,26.2,13.3,0
10/19/2014,81.8,80.9,25.5,13,0
10/20/2014,77,77.4,25.5,13,0
10/21/2014,74.4,85.1,26.5,13.4,0
10/22/2014,77.9,68.3,25.5,11.2,3
10/23/2014,79.9,71.3,26,11.5,0
10/24/2014,76.4,77,26,12.3,0
10/25/2014,71,71.2,25.7,12.4,0
10/26/2014,76.4,79.1,25.2,12,0
10/27/2014,84.2,70.8,24.1,10.5,1.8
10/28/2014,80.9,72.7,24,10.2,0
10/29/2014,72.6,74.4,23.4,10.2,0
10/30/2014,82.6,71,24,11.4,0
10/31/2014,93.1,82.1,24.3,12.4,0
11/1/2014,70,64.6,24.2,12,0
11/2/2014,85.2,80.1,25,10.5,0
11/3/2014,88.8,85.6,24.5,12.5,0
11/4/2014,88.8,77.7,24,12.2,0
11/5/2014,86.6,79.3,24,11.5,0
11/6/2014,93.3,79.8,24,11,0
11/7/2014,83.4,71,25,12.5,0
11/8/2014,88.9,74.9,24.6,11.2,0
11/9/2014,88.7,80.6,23.8,11.5,0
11/10/2014,89,85.8,23,10,0
11/11/2014,78.6,93.8,23,12.5,0
11/12/2014,84.2,95.9,25.2,13,0
11/13/2014,93,85.7,22.5,10.5,0
11/14/2014,90,95.7,21.8,11.5,0
11/15/2014,90.5,87.3,21.6,10.3,0
11/16/2014,90.2,76.4,18.6,10.5,0
11/17/2014,90.6,82.9,21.8,8.4,0
11/18/2014,88.1,76.1,21,10.6,0
11/19/2014,79.5,83.9,21.2,9.3,0
11/20/2014,97.4,74.5,21,9,0
11/21/2014,92.4,89,21,8.6,0
11/22/2014,83.6,80.6,21.5,8.8,0
11/23/2014,85.3,70.8,20,10.5,0
11/24/2014,89.8,81.5,19.6,8.5,0
11/25/2014,89.4,69,20,8.8,0
11/26/2014,87.7,79.6,19.5,7.2,0
11/27/2014,92.3,80.7,19.3,7.4,0
11/28/2014,94.5,67.1,18.6,9,0
11/29/2014,91.8,79.4,18.6,7,0
11/30/2014,100,79.9,19.5,7.2,0
12/1/2014,92.3,77.3,19.6,7,0
12/2/2014,98.6,74.2,21,7,0
12/3/2014,94.7,73.6,22.4,7,0
12/4/2014,92.4,70.4,24,8.5,0
12/5/2014,94.8,93.3,22.5,9,0
12/6/2014,97.3,74.2,20.8,7.5,0
12/7/2014,94.5,70,22,7.8,0
12/8/2014,97.3,71.7,19.4,7.2,0
12/9/2014,100,75.9,22.2,8.5,0
12/10/2014,84,58.6,21.6,5,0
12/11/2014,70.9,58.1,19.8,3.5,0
12/12/2014,89.4,60,21.4,1.7,0
12/13/2014,97.3,73.7,16.5,4.5,0
12/14/2014,97,97.4,16,9.2,7.8
12/15/2014,94.5,72.7,20,5,11
12/16/2014,98.4,86.3,14.5,7.6,16.2
12/17/2014,93.6,72.5,18.2,3.5,1.7
12/18/2014,87.6,66.3,21.2,2.7,0
12/19/2014,93.2,41.7,20.5,2,0
12/20/2014,93.7,50.8,20.6,1.8,0
12/21/2014,95.3,72.9,19.4,3.4,0
12/22/2014,94,71.6,20.4,3.5,0
12/23/2014,93.9,71.6,19.6,3.5,0
12/24/2014,96.8,71.2,19.2,3.6,0
12/25/2014,96.9,75.1,19,3,0
12/26/2014,96.8,70.7,19.2,3,0
12/27/2014,96.8,75.1,18,2.5,0
12/28/2014,96.8,66.3,19.5,2.6,0
12/29/2014,93.5,57.8,21,2.5,0
12/30/2014,93.4,58.7,21,2.5,0
12/31/2014,NA,53.2,21.2,2.4,0
1/1/2015,78.1,63.6,16,3.5,0
1/2/2015,94.6,79.1,19,9.2,1.6
1/3/2015,90.1,90.4,17.5,8.5,0
1/4/2015,97.4,88,20.5,10,1
1/5/2015,93.9,77.9,20.5,5.8,0
1/6/2015,82.4,67.7,19,7,0
1/7/2015,83.5,71.8,19,8,0
1/8/2015,85.3,64.5,18,4,0.8
1/9/2015,87.6,60.9,20.1,3.5,0
1/10/2015,93.3,55.9,21.1,1.5,0
1/11/2015,89.9,57.5,20.6,2.4,0
1/12/2015,93.4,59,20.5,2.4,0
1/13/2015,93.5,65.8,21.5,3,0
1/14/2015,96.8,59,20.5,3.2,0
1/15/2015,90.6,62.8,20.5,3,0
1/16/2015,93.6,65.8,22.5,3.2,0
1/17/2015,88.2,65.8,19.7,4.5,0
1/18/2015,93.7,63.6,19.7,3.4,0
1/19/2015,90.5,58.7,21.5,3,0
1/20/2015,78.4,53.2,21.5,2.6,0
1/21/2015,84.5,57.4,22.3,3,0
1/22/2015,88,56.5,21.5,3.8,0
1/23/2015,77.5,59.1,21,7.8,0
1/24/2015,91.2,48.8,21,4,0
1/25/2015,93.5,58.9,21.6,3,0
1/26/2015,86.5,70.4,18,7.5,0
1/27/2015,86.8,46.8,20,6.5,0
1/28/2015,84.6,41,21.6,2.5,0
1/29/2015,84.6,57.7,21,4.4,0
1/30/2015,93.5,66.3,19.2,0,0
1/31/2015,80.8,67.5,19,1.4,0
2/1/2015,88.1,53.7,19.6,3.5,0
2/2/2015,87.1,55.1,21,2.8,0
2/3/2015,88,43.3,24.2,4,0
2/4/2015,91.8,43.7,21.5,6,1
2/5/2015,88.1,69.4,22.5,4,0
2/6/2015,87.7,67.8,21.3,6.5,0
2/7/2015,94.2,49.6,21.4,5.5,0
2/8/2015,81.1,60.4,20.6,5,0
2/9/2015,78.6,65.5,22.5,5,0
2/10/2015,84,50.8,23,5,0
2/11/2015,85.7,61.9,22,5,0
2/12/2015,86.2,61.9,22,5.5,0
2/13/2015,91.6,63.5,21.6,7.4,0
2/14/2015,84.2,66.2,21,6,0
2/15/2015,84.7,69.4,20,8.5,0
2/16/2015,86.7,68.8,21.7,7.5,0
2/17/2015,84.6,62.7,23.2,7.5,0
2/18/2015,84.6,69,23,7.5,0
2/19/2015,86.4,65.5,22.2,6.5,11
2/20/2015,89.4,69.4,23,7,0
2/21/2015,85.4,68.6,24,9.5,0
2/22/2015,87.9,66,25.2,8.5,0
2/23/2015,82.4,66.5,25.2,12.5,0
2/24/2015,88.6,65.2,23.8,13,0
2/25/2015,88.6,74.7,22.6,10.6,0
2/26/2015,88.9,94.8,15.2,10.2,0
2/27/2015,87.9,41.5,24.1,9,23.2
2/28/2015,75.1,48.9,24.5,7,0
3/1/2015,79.4,94.9,16.6,10.7,0
3/2/2015,94.7,88.1,14,9.5,37.2
3/3/2015,94.9,72.8,21.5,9.2,10.2
3/4/2015,92.4,66.9,21.2,6,0
3/5/2015,84,63.8,22.5,6,0
3/6/2015,71.6,57.4,23.5,6.5,0
3/7/2015,73.6,57.4,24,6.8,0
3/8/2015,68,59.4,24.5,8.2,0
3/9/2015,74.4,29.4,26.2,8.5,0
3/10/2015,56.5,28.7,25.5,6.5,0
3/11/2015,66.8,54.2,28,6.5,0
3/12/2015,69.4,55.9,27.5,8.5,0
